year,month,location,state,class,grade,units,bid_low,bid_high,date,bid_avg,spread,quality,price_lag,date_diff,price_diff,price_diff_adj,diff_pct,diff_pct_adj,price_inc,price_dev,dev_cat,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,drought_area_pct,dry_area,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period
2000,1,San Luis Valley,CO,ALFALFA,FAIR,Ton,35,36.25,2000-01-01,35.625,1.25,ALFALFA_FAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0562825,NA,NA,NA,NA,NA,NA,0,74.88494586226481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1311675,0,0,0,0,0,1
2000,1,San Luis Valley,CO,ALFALFA,GOOD,Ton,50,62.5,2000-01-01,56.25,12.5,ALFALFA_GOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0562825,NA,NA,NA,NA,NA,NA,0,74.88494586226481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1311675,0,0,0,0,0,1
2000,1,San Luis Valley,CO,ALFALFA,PREMIUM,Ton,86.25,102.5,2000-01-01,94.375,16.25,ALFALFA_PREMIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0562825,NA,NA,NA,NA,NA,NA,0,74.88494586226481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1311675,0,0,0,0,0,1
2000,1,South Western Colorado,CO,ALFALFA,FAIR,Ton,35,35,2000-01-01,35,0,ALFALFA_FAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.489205,NA,NA,NA,NA,NA,NA,0,72.39221839703923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.771452499999999,0,0,0,0,0,1
2000,1,South Western Colorado,CO,ALFALFA,GOOD,Ton,70,70,2000-01-01,70,0,ALFALFA_GOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.489205,NA,NA,NA,NA,NA,NA,0,72.39221839703923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.771452499999999,0,0,0,0,0,1
2000,1,South Western Colorado,CO,ALFALFA,PREMIUM,Ton,86.25,95,2000-01-01,90.625,8.75,ALFALFA_PREMIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.489205,NA,NA,NA,NA,NA,NA,0,72.39221839703923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.771452499999999,0,0,0,0,0,1
2000,1,Southeast Colorado,CO,ALFALFA,FAIR,Ton,35,40,2000-01-01,37.5,5,ALFALFA_FAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39307,NA,NA,NA,NA,NA,NA,0,50.10118607773067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4311625,0,0,0,0,0,1
2000,1,Southeast Colorado,CO,ALFALFA,GOOD,Ton,70,75,2000-01-01,72.5,5,ALFALFA_GOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39307,NA,NA,NA,NA,NA,NA,0,50.10118607773067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4311625,0,0,0,0,0,1
2000,1,Southeast Colorado,CO,ALFALFA,PREMIUM,Ton,90,100,2000-01-01,95,10,ALFALFA_PREMIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39307,NA,NA,NA,NA,NA,NA,0,50.10118607773067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4311625,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,75,75,2000-02-01,75,0,ALFALFA_GOOD,75,1,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,GRASS,FAIR,Ton,50,60,2000-02-01,55,10,GRASS_FAIR,55,1,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,GRASS,GOOD,Ton,60,70,2000-02-01,65,10,GRASS_GOOD,65,1,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,GRASS,PREMIUM,Ton,90,95,2000-02-01,92.5,5,GRASS_PREMIUM,92.5,1,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,75,75,2000-02-01,75,0,ALFALFA_GOOD,75,0,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Mountains and Northwest,CO,ALFALFA,PREMIUM,Ton,80,80,2000-02-01,80,0,ALFALFA_PREMIUM,80,1,0,0,0,0,0,0,0,26.84405,7.21302,0,0,0,0,0,0,4.429133893309304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24406,0,0,0,0,0,1
2000,2,Northeast Colorado,CO,ALFALFA,FAIR,Ton,40,50,2000-02-01,45,10,ALFALFA_FAIR,45,1,0,0,0,0,0,0,0,31.741216,5.3842175,0,0,0,0,0,0,3.184385163684989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999212,0.044796,0,0,0,0,1
2000,2,Northeast Colorado,CO,ALFALFA,GOOD,Ton,55,65,2000-02-01,60,10,ALFALFA_GOOD,60,1,0,0,0,0,0,0,0,31.741216,5.3842175,0,0,0,0,0,0,3.184385163684989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999212,0.044796,0,0,0,0,1
2000,2,Northeast Colorado,CO,ALFALFA,PREMIUM,Ton,85,85,2000-02-01,85,0,ALFALFA_PREMIUM,85,1,0,0,0,0,0,0,0,31.741216,5.3842175,0,0,0,0,0,0,3.184385163684989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999212,0.044796,0,0,0,0,1
2000,2,Northeast Colorado,CO,GRASS,GOOD,Ton,55,55,2000-02-01,55,0,GRASS_GOOD,55,1,0,0,0,0,0,0,0,31.741216,5.3842175,0,0,0,0,0,0,3.184385163684989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999212,0.044796,0,0,0,0,1
2000,2,San Luis Valley,CO,ALFALFA,FAIR,Ton,37.5,40,2000-02-01,38.75,2.5,ALFALFA_FAIR,35.625,1,3.125,3.125,8.06,8.06,1,2,2,4.945976,6.1311675,0,0,0,0,0,0,39.59071505780188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24147,0,0,0,0,0,1
2000,2,San Luis Valley,CO,ALFALFA,GOOD,Ton,45,60,2000-02-01,52.5,15,ALFALFA_GOOD,56.25,1,-3.75,-3.75,-7.140000000000001,-7.140000000000001,-1,-1,-1,4.945976,6.1311675,0,0,0,0,0,0,39.59071505780188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24147,0,0,0,0,0,1
2000,2,San Luis Valley,CO,ALFALFA,PREMIUM,Ton,92.5,102.5,2000-02-01,97.5,10,ALFALFA_PREMIUM,94.375,1,3.125,3.125,3.2099999999999995,3.2099999999999995,1,1,1,4.945976,6.1311675,0,0,0,0,0,0,39.59071505780188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24147,0,0,0,0,0,1
2000,2,South Western Colorado,CO,ALFALFA,FAIR,Ton,35,35,2000-02-01,35,0,ALFALFA_FAIR,35,1,0,0,0,0,0,0,0,7.219099999999999,11.771452499999999,0,0,0,0,0,0,55.60391767615829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.041564,0,0,0,0,0,1
2000,2,South Western Colorado,CO,ALFALFA,GOOD,Ton,65,70,2000-02-01,67.5,5,ALFALFA_GOOD,70,1,-2.5,-2.5,-3.6999999999999997,-3.6999999999999997,-1,-1,-1,7.219099999999999,11.771452499999999,0,0,0,0,0,0,55.60391767615829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.041564,0,0,0,0,0,1
2000,2,South Western Colorado,CO,ALFALFA,PREMIUM,Ton,85,95,2000-02-01,90,10,ALFALFA_PREMIUM,90.625,1,-0.625,-0.625,-0.69,-0.69,-1,-0,0,7.219099999999999,11.771452499999999,0,0,0,0,0,0,55.60391767615829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.041564,0,0,0,0,0,1
2000,2,Southeast Colorado,CO,ALFALFA,FAIR,Ton,35,40,2000-02-01,37.5,5,ALFALFA_FAIR,37.5,1,0,0,0,0,0,0,0,14.583160000000001,9.4311625,0,0,0,0,0,0,22.52983521769549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9623619999999997,0.278706,0,0,0,0,1
2000,2,Southeast Colorado,CO,ALFALFA,GOOD,Ton,70,75,2000-02-01,72.5,5,ALFALFA_GOOD,72.5,1,0,0,0,0,0,0,0,14.583160000000001,9.4311625,0,0,0,0,0,0,22.52983521769549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9623619999999997,0.278706,0,0,0,0,1
2000,2,Southeast Colorado,CO,ALFALFA,PREMIUM,Ton,90,100,2000-02-01,95,10,ALFALFA_PREMIUM,95,1,0,0,0,0,0,0,0,14.583160000000001,9.4311625,0,0,0,0,0,0,22.52983521769549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9623619999999997,0.278706,0,0,0,0,1
2000,3,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,75,75,2000-03-01,75,0,ALFALFA_GOOD,75,1,0,0,0,0,0,0,0,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,ALFALFA,PREMIUM,Ton,100,100,2000-03-01,100,0,ALFALFA_PREMIUM,80,1,20,20,20,20,1,2,2,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,GRASS,FAIR,Ton,50,60,2000-03-01,55,10,GRASS_FAIR,55,1,0,0,0,0,0,0,0,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,GRASS,GOOD,Ton,60,70,2000-03-01,65,10,GRASS_GOOD,65,1,0,0,0,0,0,0,0,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,GRASS,PREMIUM,Ton,90,99,2000-03-01,94.5,9,GRASS_PREMIUM,92.5,1,2,2,2.12,2.12,1,0,0,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,75,75,2000-03-01,75,0,ALFALFA_GOOD,75,0,0,0,0,0,0,0,0,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Mountains and Northwest,CO,ALFALFA,PREMIUM,Ton,80,80,2000-03-01,80,0,ALFALFA_PREMIUM,100,0,-20,-20,-25,-25,-1,-2,-2,28.08811,1.24406,0,0,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,Northeast Colorado,CO,ALFALFA,FAIR,Ton,40,50,2000-03-01,45,10,ALFALFA_FAIR,45,1,0,0,0,0,0,0,0,31.3351925,0.999212,0.044796,0,0,0,0,0,4.422852912729299,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4500425,0,0,0,0,0,1
2000,3,Northeast Colorado,CO,ALFALFA,GOOD,Ton,55,65,2000-03-01,60,10,ALFALFA_GOOD,60,1,0,0,0,0,0,0,0,31.3351925,0.999212,0.044796,0,0,0,0,0,4.422852912729299,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4500425,0,0,0,0,0,1
2000,3,Northeast Colorado,CO,ALFALFA,PREMIUM,Ton,85,85,2000-03-01,85,0,ALFALFA_PREMIUM,85,1,0,0,0,0,0,0,0,31.3351925,0.999212,0.044796,0,0,0,0,0,4.422852912729299,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4500425,0,0,0,0,0,1
2000,3,Northeast Colorado,CO,GRASS,GOOD,Ton,55,55,2000-03-01,55,0,GRASS_GOOD,55,1,0,0,0,0,0,0,0,31.3351925,0.999212,0.044796,0,0,0,0,0,4.422852912729299,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4500425,0,0,0,0,0,1
2000,3,Northeast Colorado,CO,GRASS,PREMIUM,Ton,55,55,2000-03-01,55,0,GRASS_PREMIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3351925,0.999212,0.044796,0,0,0,0,0,4.422852912729299,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4500425,0,0,0,0,0,1
2000,3,San Luis Valley,CO,ALFALFA,FAIR,Ton,40,45,2000-03-01,42.5,5,ALFALFA_FAIR,38.75,1,3.75,3.75,8.82,8.82,1,2,2,8.18745,3.24147,0,0,0,0,0,0,0,6.1311675,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,San Luis Valley,CO,ALFALFA,GOOD,Ton,50,60,2000-03-01,55,10,ALFALFA_GOOD,52.5,1,2.5,2.5,4.55,4.55,1,1,1,8.18745,3.24147,0,0,0,0,0,0,0,6.1311675,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,San Luis Valley,CO,ALFALFA,PREMIUM,Ton,100,100,2000-03-01,100,0,ALFALFA_PREMIUM,97.5,1,2.5,2.5,2.5,2.5,1,1,1,8.18745,3.24147,0,0,0,0,0,0,0,6.1311675,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,3,South Western Colorado,CO,ALFALFA,FAIR,Ton,35,35,2000-03-01,35,0,ALFALFA_FAIR,35,1,0,0,0,0,0,0,0,16.0589475,9.041564,0,0,0,0,0,0,1.2404939282907337,11.771452499999999,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20171250000000002,0,0,0,0,0,1
2000,3,South Western Colorado,CO,ALFALFA,GOOD,Ton,60,70,2000-03-01,65,10,ALFALFA_GOOD,67.5,1,-2.5,-2.5,-3.85,-3.85,-1,-1,-1,16.0589475,9.041564,0,0,0,0,0,0,1.2404939282907337,11.771452499999999,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20171250000000002,0,0,0,0,0,1
2000,3,South Western Colorado,CO,ALFALFA,PREMIUM,Ton,93,99,2000-03-01,96,6,ALFALFA_PREMIUM,90,1,6,6,6.25,6.25,1,1,1,16.0589475,9.041564,0,0,0,0,0,0,1.2404939282907337,11.771452499999999,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20171250000000002,0,0,0,0,0,1
2000,3,Southeast Colorado,CO,ALFALFA,FAIR,Ton,35,40,2000-03-01,37.5,5,ALFALFA_FAIR,37.5,1,0,0,0,0,0,0,0,16.71895,3.9623619999999997,0.278706,0,0,0,0,0,11.183843907559565,9.4311625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1052725,0,0,0,0,0,1
2000,3,Southeast Colorado,CO,ALFALFA,GOOD,Ton,70,75,2000-03-01,72.5,5,ALFALFA_GOOD,72.5,1,0,0,0,0,0,0,0,16.71895,3.9623619999999997,0.278706,0,0,0,0,0,11.183843907559565,9.4311625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1052725,0,0,0,0,0,1
2000,3,Southeast Colorado,CO,ALFALFA,PREMIUM,Ton,90,100,2000-03-01,95,10,ALFALFA_PREMIUM,95,1,0,0,0,0,0,0,0,16.71895,3.9623619999999997,0.278706,0,0,0,0,0,11.183843907559565,9.4311625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1052725,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,72.5,75,2000-04-01,73.75,2.5,ALFALFA_GOOD,75,1,-1.25,-1.25,-1.69,-1.69,-1,-0,0,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,ALFALFA,PREMIUM,Ton,100,100,2000-04-01,100,0,ALFALFA_PREMIUM,80,1,20,20,20,20,1,2,2,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,GRASS,FAIR,Ton,46.25,53.75,2000-04-01,50,7.5,GRASS_FAIR,55,1,-5,-5,-10,-10,-1,-1,-1,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,GRASS,GOOD,Ton,62.5,70,2000-04-01,66.25,7.5,GRASS_GOOD,65,1,1.25,1.25,1.8900000000000001,1.8900000000000001,1,0,0,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,GRASS,PREMIUM,Ton,90,100,2000-04-01,95,10,GRASS_PREMIUM,94.5,1,0.5,0.5,0.53,0.53,1,0,0,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,ALFALFA,GOOD,Ton,75,75,2000-04-01,75,0,ALFALFA_GOOD,73.75,0,1.25,1.25,1.67,1.67,1,0,0,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Mountains and Northwest,CO,ALFALFA,PREMIUM,Ton,80,80,2000-04-01,80,0,ALFALFA_PREMIUM,100,0,-20,-20,-25,-25,-1,-2,-2,28.08811,0,0,0,0,0,0,0,0,1.24406,0,0,0,0,0,7.21302,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,Northeast Colorado,CO,ALFALFA,FAIR,Ton,40,50,2000-04-01,45,10,ALFALFA_FAIR,45,1,0,0,0,0,0,0,0,30.59954,1.4500425,0,0,0,0,0,0,6.666683442513595,0.999212,0.044796,0,0,0,0,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.1856875,0,0,0,0,0,1
2000,4,Northeast Colorado,CO,ALFALFA,GOOD,Ton,55,65,2000-04-01,60,10,ALFALFA_GOOD,60,1,0,0,0,0,0,0,0,30.59954,1.4500425,0,0,0,0,0,0,6.666683442513595,0.999212,0.044796,0,0,0,0,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.1856875,0,0,0,0,0,1
2000,4,Northeast Colorado,CO,ALFALFA,PREMIUM,Ton,85,85,2000-04-01,85,0,ALFALFA_PREMIUM,85,1,0,0,0,0,0,0,0,30.59954,1.4500425,0,0,0,0,0,0,6.666683442513595,0.999212,0.044796,0,0,0,0,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.1856875,0,0,0,0,0,1
2000,4,Northeast Colorado,CO,GRASS,GOOD,Ton,55,55,2000-04-01,55,0,GRASS_GOOD,55,1,0,0,0,0,0,0,0,30.59954,1.4500425,0,0,0,0,0,0,6.666683442513595,0.999212,0.044796,0,0,0,0,5.3842175,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.1856875,0,0,0,0,0,1
2000,4,San Luis Valley,CO,ALFALFA,FAIR,Ton,40,45,2000-04-01,42.5,5,ALFALFA_FAIR,42.5,1,0,0,0,0,0,0,0,8.18745,0,0,0,0,0,0,0,0,3.24147,0,0,0,0,0,6.1311675,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
2000,4,San Luis Valley,CO,ALFALFA,GOOD,Ton,50,60,2000-04-01,55,10,ALFALFA_GOOD,55,1,0,0,0,0,0,0,0,8.18745,0,0,0,0,0,0,0,0,3.24147,0,0,0,0,0,6.1311675,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
